         638   4257.81250       63.8934555    
         639   4215.61035       63.2739296    
         640   4173.79932       62.6602364    
         641   4132.37842       62.0523529    
         642   4091.34839       61.4503059    
         643   4050.71167       60.8541183    
         644   4010.46631       60.2637634    
         645   3970.61133       59.6792374    
         646   3931.14746       59.1005516    
         647   3892.07471       58.5276947    
         648   3853.39258       57.9606705    
         649   3815.09912       57.3994446    
         650   3777.19189       56.8439941    
         651   3739.67188       56.2943192    
         652   3702.53662       55.7503929    
         653   3665.78735       55.2122345    
         654   3629.41846       54.6797562    
         655   3593.42920       54.1529617    
         656   3557.81885       53.6318169    
         657   3522.58716       53.1163406    
         658   3487.72852       52.6064377    
         659   3453.24121       52.1020927    
         660   3419.12402       51.6032867    
         661   3385.37500       51.1099892    
         662   3351.99268       50.6221695    
         663   3318.97217       50.1397781    
         664   3286.31055       49.6627502    
         665   3254.00806       49.1911011    
         666   3222.05981       48.7247543    
         667   3190.46289       48.2636719    
         668   3159.21533       47.8078156    
         669   3128.31299       47.3571472    
         670   3097.75488       46.9116211    
         671   3067.53613       46.4711838    
         672   3037.65503       46.0358086    
         673   3008.10742       45.6054306    
         674   2978.89136       45.1800270    
         675   2950.00293       44.7595291    
         676   2921.43921       44.3439064    
         677   2893.19604       43.9330864    
         678   2865.27173       43.5270462    
         679   2837.66260       43.1257401    
         680   2810.36499       42.7291069    
         681   2783.37476       42.3370819    
         682   2756.69116       41.9496536    
         683   2730.30835       41.5667458    
         684   2704.22437       41.1883163    
         685   2678.43506       40.8143158    
         686   2652.93945       40.4447174    
         687   2627.73047       40.0794296    
         688   2602.80713       39.7184219    
         689   2578.16650       39.3616562    
         690   2553.80469       39.0090790    
         691   2529.71680       38.6606102    
         692   2505.90283       38.3162575    
         693   2482.35767       37.9759369    
         694   2459.07739       37.6395874    
         695   2436.06055       37.3072014    
         696   2413.30225       36.9786949    
         697   2390.80078       36.6540413    
         698   2368.55225       36.3331757    
         699   2346.55273       36.0160599    
         700   2324.79932       35.7026367    
         701   2303.29053       35.3928833    
         702   2282.02148       35.0867233    
         703   2260.99023       34.7841339    
         704   2240.19336       34.4850616    
         705   2219.62720       34.1894455    
         706   2199.29004       33.8972626    
         707   2179.17847       33.6084633    
         708   2159.28857       33.3229904    
         709   2139.61890       33.0408134    
